event_id,frame_id,player_id,team,marginal_pc,importance_score
60,2997,Home_7,Home,0.024613,0.0284
60,2997,Home_9,Home,0.011336,0.0131
64,3215,Away_19,Away,0.112926,0.1304
64,3215,Away_20,Away,0.003776,0.0044
64,3215,Away_21,Away,0.044227,0.0511
64,3215,Away_22,Away,0.003296,0.0038
64,3215,Away_23,Away,0.030405,0.0351
64,3215,Away_24,Away,0.043808,0.0506
64,3215,Home_2,Home,0.010204,0.0118
64,3215,Home_3,Home,0.072169,0.0833
64,3215,Home_4,Home,0.283157,0.3269
64,3215,Home_6,Home,0.04247,0.049
64,3215,Home_7,Home,0.02407,0.0278
64,3215,Home_8,Home,0.034837,0.0402
64,3215,Home_9,Home,0.00263,0.003
65,3248,Away_15,Away,0.009202,0.0106
65,3248,Away_16,Away,0.008362,0.0097
65,3248,Away_19,Away,0.156005,0.1801
65,3248,Away_20,Away,0.009139,0.0106
65,3248,Away_21,Away,0.068275,0.0788
65,3248,Away_22,Away,0.002838,0.0033
65,3248,Away_23,Away,0.067394,0.0778
65,3248,Away_24,Away,0.026293,0.0304
65,3248,Home_4,Home,0.279087,0.3222
65,3248,Home_5,Home,0.005587,0.0065
65,3248,Home_6,Home,0.083807,0.0968
65,3248,Home_7,Home,0.041373,0.0478
65,3248,Home_8,Home,0.041804,0.0483
65,3248,Home_9,Home,0.004638,0.0054
66,3344,Away_15,Away,0.038742,0.0447
66,3344,Away_16,Away,0.058786,0.0679
66,3344,Away_17,Away,0.015396,0.0178
66,3344,Away_18,Away,0.00086,0.001
66,3344,Away_19,Away,0.01929,0.0223
66,3344,Away_20,Away,0.008983,0.0104
66,3344,Away_21,Away,0.08331,0.0962
66,3344,Away_22,Away,3e-06,0.0
66,3344,Away_24,Away,0.000852,0.001
66,3344,Home_10,Home,0.045923,0.053
66,3344,Home_7,Home,0.090554,0.1045
66,3344,Home_8,Home,0.017209,0.0199
68,3509,Away_15,Away,0.011479,0.0133
68,3509,Away_16,Away,0.009764,0.0113
68,3509,Away_17,Away,0.006111,0.0071
68,3509,Away_18,Away,0.001373,0.0016
68,3509,Away_19,Away,0.058985,0.0681
68,3509,Away_20,Away,0.008961,0.0103
68,3509,Away_21,Away,0.050696,0.0585
68,3509,Away_23,Away,0.010935,0.0126
68,3509,Home_10,Home,0.023778,0.0275
68,3509,Home_8,Home,0.022842,0.0264
68,3509,Home_9,Home,0.00586,0.0068
69,3603,Away_15,Away,0.006407,0.0074
69,3603,Away_19,Away,0.083442,0.0963
69,3603,Away_22,Away,0.002811,0.0032
69,3603,Away_23,Away,0.026952,0.0311
69,3603,Away_24,Away,0.218475,0.2522
69,3603,Home_10,Home,0.005415,0.0063
69,3603,Home_4,Home,0.369501,0.4266
69,3603,Home_5,Home,0.007203,0.0083
69,3603,Home_6,Home,0.047244,0.0545
69,3603,Home_7,Home,0.055441,0.064
69,3603,Home_8,Home,0.014249,0.0165
70,3661,Away_16,Away,0.002521,0.0029
70,3661,Away_17,Away,0.001883,0.0022
70,3661,Away_19,Away,0.078848,0.091
70,3661,Away_20,Away,0.006111,0.0071
70,3661,Away_22,Away,0.001426,0.0016
70,3661,Away_23,Away,0.010161,0.0117
70,3661,Away_24,Away,0.028871,0.0333
70,3661,Home_2,Home,0.069148,0.0798
70,3661,Home_4,Home,0.238059,0.2748
70,3661,Home_5,Home,0.004178,0.0048
70,3661,Home_6,Home,0.015593,0.018
70,3661,Home_7,Home,0.024463,0.0282
70,3661,Home_9,Home,0.003699,0.0043
71,3675,Away_22,Away,0.004152,0.0048
71,3675,Away_23,Away,0.157423,0.1817
71,3675,Home_5,Home,0.073711,0.0851
71,3675,Home_6,Home,0.075473,0.0871
71,3675,Home_7,Home,0.065671,0.0758
71,3675,Home_9,Home,0.035651,0.0412
72,3749,Away_15,Away,0.001033,0.0012
72,3749,Away_16,Away,0.001237,0.0014
72,3749,Away_17,Away,0.001959,0.0023
72,3749,Away_19,Away,0.015837,0.0183
72,3749,Away_20,Away,0.012195,0.0141
72,3749,Away_21,Away,0.011588,0.0134
72,3749,Away_22,Away,0.006927,0.008
72,3749,Away_24,Away,0.078957,0.0912
72,3749,Home_10,Home,0.002927,0.0034
72,3749,Home_2,Home,0.034141,0.0394
72,3749,Home_3,Home,0.023943,0.0276
72,3749,Home_4,Home,0.077616,0.0896
72,3749,Home_5,Home,0.018715,0.0216
72,3749,Home_6,Home,0.043807,0.0506
72,3749,Home_7,Home,0.003616,0.0042
72,3749,Home_9,Home,0.007386,0.0085
73,3828,Away_20,Away,0.008202,0.0095
73,3828,Away_21,Away,0.002707,0.0031
73,3828,Away_22,Away,0.008728,0.0101
73,3828,Away_24,Away,0.147219,0.17
73,3828,Home_1,Home,0.035228,0.0407
73,3828,Home_3,Home,0.484587,0.5595
73,3828,Home_4,Home,0.014039,0.0162
73,3828,Home_5,Home,0.013823,0.016
73,3828,Home_6,Home,0.041681,0.0481
73,3828,Home_9,Home,0.003479,0.004
77,4132,Away_20,Away,0.001926,0.0022
77,4132,Away_21,Away,0.001903,0.0022
77,4132,Away_22,Away,0.011313,0.0131
77,4132,Home_2,Home,0.048419,0.0559
77,4132,Home_3,Home,0.003645,0.0042
77,4132,Home_4,Home,0.000128,0.0001
77,4132,Home_5,Home,0.00562,0.0065
77,4132,Home_6,Home,0.001136,0.0013
77,4132,Home_9,Home,0.001865,0.0022
86,5041,Away_23,Away,0.044088,0.0509
87,5041,Away_23,Away,0.044088,0.0509
86,5041,Away_24,Away,0.062356,0.072
87,5041,Away_24,Away,0.062356,0.072
86,5041,Home_10,Home,0.00098,0.0011
87,5041,Home_10,Home,0.00098,0.0011
86,5041,Home_2,Home,0.01904,0.022
87,5041,Home_2,Home,0.01904,0.022
86,5041,Home_3,Home,0.019419,0.0224
87,5041,Home_3,Home,0.019419,0.0224
86,5041,Home_4,Home,0.025196,0.0291
87,5041,Home_4,Home,0.025196,0.0291
86,5041,Home_5,Home,0.019607,0.0226
87,5041,Home_5,Home,0.019607,0.0226
86,5041,Home_6,Home,0.034651,0.04
87,5041,Home_6,Home,0.034651,0.04
86,5041,Home_7,Home,0.084304,0.0973
87,5041,Home_7,Home,0.084304,0.0973
86,5041,Home_9,Home,0.011592,0.0134
87,5041,Home_9,Home,0.011592,0.0134
88,5043,Away_15,Away,0.018948,0.0219
88,5043,Away_16,Away,0.023305,0.0269
88,5043,Away_17,Away,0.016456,0.019
88,5043,Away_20,Away,0.061525,0.071
88,5043,Away_21,Away,0.078334,0.0904
88,5043,Away_23,Away,0.034364,0.0397
88,5043,Away_24,Away,0.12306,0.1421
88,5043,Home_10,Home,0.039312,0.0454
88,5043,Home_2,Home,0.018632,0.0215
88,5043,Home_5,Home,0.018192,0.021
88,5043,Home_6,Home,0.10536,0.1216
88,5043,Home_7,Home,0.114639,0.1324
88,5043,Home_9,Home,0.019873,0.0229
89,5102,Away_23,Away,0.010031,0.0116
89,5102,Away_24,Away,0.116757,0.1348
89,5102,Home_1,Home,0.001408,0.0016
89,5102,Home_10,Home,0.000597,0.0007
89,5102,Home_2,Home,0.004523,0.0052
89,5102,Home_3,Home,0.06613,0.0763
